Id,Source,Target,Type,Weight,Start,End,period_set_id,period_id,sort_order,profile,window_size,weight_type,joint_threshold,stopword_version,context_filter,joint_count,ppmi,rank_by_count,rank_by_pmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,label
full|w10|count|long_period_manual_p001|立憲|高,立憲,高,Undirected,23.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,23,1.1425706006631011,2891,9110,,,6.260869565217392,,"23.0, 1.143, "
full|w10|count|long_period_manual_p001|立憲|黨,立憲,黨,Undirected,25.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,25,0.8090080862114409,2526,9773,,,6.24,,"25.0, 0.809, "
full|w10|count|long_period_manual_p001|立憲|黨人,立憲,黨人,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,3.985330858851904,8212,4044,,,5.222222222222222,,"9.0, 3.985, "
full|w10|count|long_period_manual_p001|立憲|鼓吹,立憲,鼓吹,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,3.985330858851904,5265,4045,,,3.7142857142857144,,"14.0, 3.985, "
full|w10|count|long_period_manual_p001|立憲國|籌備,立憲國,籌備,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.0,11967,12036,,,5.571428571428571,,"7.0, 0.000, "
full|w10|count|long_period_manual_p001|立憲國|精神,立憲國,精神,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.9527236306134803,9666,5500,,,2.25,,"8.0, 2.953, "
full|w10|count|long_period_manual_p001|立憲國|組織,立憲國,組織,Undirected,27.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,27,2.5781416126915393,2235,6218,,,6.185185185185185,,"27.0, 2.578, "
full|w10|count|long_period_manual_p001|立憲國|義務,立憲國,義務,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,2.892629283449962,7187,5621,,,6.1,,"10.0, 2.893, "
full|w10|count|long_period_manual_p001|立憲國|行政,立憲國,行政,Undirected,31.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,31,1.9357665612316177,1810,7509,,,5.451612903225806,,"31.0, 1.936, "
full|w10|count|long_period_manual_p001|立憲國|要素,立憲國,要素,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,7.653163348754573,9667,1245,,,2.0,,"8.0, 7.653, "
full|w10|count|long_period_manual_p001|立憲國|觀,立憲國,觀,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.1133528844257916,11968,5231,,,4.142857142857143,,"7.0, 3.113, "
full|w10|count|long_period_manual_p001|立憲國|論,立憲國,論,Undirected,13.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,13,2.2218973876838426,5556,6915,,,5.076923076923077,,"13.0, 2.222, "
full|w10|count|long_period_manual_p001|立憲國|論說,立憲國,論說,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,4.019527001297726,9668,3877,,,6.375,,"8.0, 4.020, "
full|w10|count|long_period_manual_p001|立憲國|議員,立憲國,議員,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,0.0,8213,11240,,,7.0,,"9.0, 0.000, "
full|w10|count|long_period_manual_p001|立憲國|議會,立憲國,議會,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,2.61724377449963,5266,6139,,,5.0,,"14.0, 2.617, "
full|w10|count|long_period_manual_p001|立憲國|議院,立憲國,議院,Undirected,16.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,16,1.8826451948773397,4625,7615,,,5.6875,,"16.0, 1.883, "
full|w10|count|long_period_manual_p001|立憲國|負責任,立憲國,負責任,Undirected,16.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,16,3.6347176814337545,4626,4495,,,6.375,,"16.0, 3.635, "
full|w10|count|long_period_manual_p001|立憲國|責任,立憲國,責任,Undirected,25.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,25,3.109521907639035,2527,5235,,,5.32,,"25.0, 3.110, "
full|w10|count|long_period_manual_p001|立憲國|責任內閣,立憲國,責任內閣,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,3.4084297596637225,11969,4800,,,5.0,,"7.0, 3.408, "
full|w10|count|long_period_manual_p001|立憲國|辦法,立憲國,辦法,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.37993584383842655,11970,10551,,,4.571428571428571,,"7.0, 0.380, "
full|w10|count|long_period_manual_p001|立憲國|通例,立憲國,通例,Undirected,17.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,17,7.100168576692052,4318,1494,,,2.235294117647059,,"17.0, 7.100, "
full|w10|count|long_period_manual_p001|立憲國|開,立憲國,開,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.0,9669,11524,,,6.75,,"8.0, 0.000, "
full|w10|count|long_period_manual_p001|立憲國|關係,立憲國,關係,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,1.253791168441862,9670,8878,,,6.0,,"8.0, 1.254, "
full|w10|count|long_period_manual_p001|立憲會|預備,立憲會,預備,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,6.112864917627653,8214,2060,,,1.4444444444444444,,"9.0, 6.113, "
full|w10|count|long_period_manual_p001|立法|範圍,立法,範圍,Undirected,17.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,17,4.429775043896848,4319,3391,,,3.5294117647058822,,"17.0, 4.430, "
full|w10|count|long_period_manual_p001|立法|組織,立法,組織,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,1.3798634151999873,7188,8630,,,5.8,,"10.0, 1.380, "
full|w10|count|long_period_manual_p001|立法|行政,立法,行政,Undirected,120.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,120,4.123142056237815,177,3754,,,3.475,,"120.0, 4.123, "
full|w10|count|long_period_manual_p001|立法|設,立法,設,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,0.0,9671,11084,,,5.875,,"8.0, 0.000, "
full|w10|count|long_period_manual_p001|立法|論,立法,論,Undirected,10.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,10,2.078066974214667,7189,7216,,,6.6,,"10.0, 2.078, "
full|w10|count|long_period_manual_p001|立法|議員,立法,議員,Undirected,18.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,18,1.0554509128777811,4036,9277,,,6.166666666666667,,"18.0, 1.055, "
full|w10|count|long_period_manual_p001|立法|議會,立法,議會,Undirected,20.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,20,3.3664981571139423,3535,4850,,,5.0,,"20.0, 3.366, "
full|w10|count|long_period_manual_p001|立法|議院,立法,議院,Undirected,58.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,58,3.9753073997894663,643,4052,,,5.5344827586206895,,"58.0, 3.975, "
full|w10|count|long_period_manual_p001|立法|財政,立法,財政,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,1.49149162252521,8215,8396,,,5.888888888888889,,"9.0, 1.491, "
full|w10|count|long_period_manual_p001|立法|資政院,立法,資政院,Undirected,25.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,25,1.9998606341485043,2528,7368,,,5.32,,"25.0, 2.000, "
full|w10|count|long_period_manual_p001|立法|開,立法,開,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,0.0,8216,11077,,,5.444444444444445,,"9.0, 0.000, "
full|w10|count|long_period_manual_p001|立法|院,立法,院,Undirected,12.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,12,2.2016186996177356,5919,6971,,,4.916666666666667,,"12.0, 2.202, "
full|w10|count|long_period_manual_p001|立法|館,立法,館,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,1.6912269355234633,11971,7976,,,4.285714285714286,,"7.0, 1.691, "
full|w10|count|long_period_manual_p001|立法|高,立法,高,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,4.416340107601255,11972,3405,,,3.857142857142857,,"7.0, 4.416, "
full|w10|count|long_period_manual_p001|立法權|行政權,立法權,行政權,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,14.037083597376157,11973,73,,,3.4285714285714284,,"7.0, 14.037, "
full|w10|count|long_period_manual_p001|立議院|設,立議院,設,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,5.401840537906139,5267,2519,,,1.7142857142857142,,"14.0, 5.402, "
full|w10|count|long_period_manual_p001|立議院|資政院,立議院,資政院,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,5.002743142681625,9672,2877,,,3.5,,"8.0, 5.003, "
full|w10|count|long_period_manual_p001|章京|軍機,章京,軍機,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,10.034081109214632,8217,509,,,3.2222222222222223,,"9.0, 10.034, "
full|w10|count|long_period_manual_p001|章程|第一條,章程,第一條,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,6.414760569151072,8218,1893,,,3.0,,"9.0, 6.415, "
full|w10|count|long_period_manual_p001|章程|籌備,章程,籌備,Undirected,23.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,23,0.0,2892,11614,,,6.565217391304348,,"23.0, 0.000, "
full|w10|count|long_period_manual_p001|章程|籌辦,章程,籌辦,Undirected,26.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,26,1.1245857252906377,2375,9145,,,5.6923076923076925,,"26.0, 1.125, "
full|w10|count|long_period_manual_p001|章程|籌辦處,章程,籌辦處,Undirected,12.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,12,1.3915052168507698,5920,8609,,,4.25,,"12.0, 1.392, "
full|w10|count|long_period_manual_p001|章程|經費,章程,經費,Undirected,18.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,18,1.8285963232201632,4037,7716,,,4.388888888888889,,"18.0, 1.829, "
full|w10|count|long_period_manual_p001|章程|編訂,章程,編訂,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,3.5361753427627,5268,4627,,,3.7142857142857144,,"14.0, 3.536, "
full|w10|count|long_period_manual_p001|章程|縣,章程,縣,Undirected,17.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,17,0.7993581205862257,4320,9787,,,6.352941176470588,,"17.0, 0.799, "
full|w10|count|long_period_manual_p001|章程|考核,章程,考核,Undirected,14.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,14,2.4363034158503076,5269,6484,,,5.0,,"14.0, 2.436, "
full|w10|count|long_period_manual_p001|章程|考試,章程,考試,Undirected,23.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,23,3.7014472798411466,2893,4407,,,5.043478260869565,,"23.0, 3.701, "
full|w10|count|long_period_manual_p001|章程|臣部,章程,臣部,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.6516525601826357,11974,6073,,,6.0,,"7.0, 2.652, "
full|w10|count|long_period_manual_p001|章程|自治,章程,自治,Undirected,17.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,17,0.9297126507265123,4321,9548,,,5.470588235294118,,"17.0, 0.930, "
full|w10|count|long_period_manual_p001|章程|自治局,章程,自治局,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,4.286655743403387,11975,3561,,,6.857142857142857,,"7.0, 4.287, "
full|w10|count|long_period_manual_p001|章程|舉辦,章程,舉辦,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,2.0961338373539613,11976,7181,,,6.285714285714286,,"7.0, 2.096, "
full|w10|count|long_period_manual_p001|章程|草案,章程,草案,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,3.4048759802192285,9673,4804,,,6.125,,"8.0, 3.405, "
full|w10|count|long_period_manual_p001|章程|衙門,章程,衙門,Undirected,16.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,16,1.2785896944838204,4627,8835,,,5.75,,"16.0, 1.279, "
full|w10|count|long_period_manual_p001|章程|覆核,章程,覆核,Undirected,8.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,8,4.160771302920286,9674,3703,,,6.25,,"8.0, 4.161, "
full|w10|count|long_period_manual_p001|章程|規定,章程,規定,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,1.794174158699195,8219,7774,,,4.777777777777778,,"9.0, 1.794, "
full|w10|count|long_period_manual_p001|章程|訂,章程,訂,Undirected,45.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,45,4.389023007737465,1004,3444,,,3.022222222222222,,"45.0, 4.389, "
full|w10|count|long_period_manual_p001|章程|設,章程,設,Undirected,31.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,31,0.8153275856215835,1811,9765,,,5.935483870967742,,"31.0, 0.815, "
full|w10|count|long_period_manual_p001|章程|設立,章程,設立,Undirected,26.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,26,1.262701988502274,2376,8864,,,5.576923076923077,,"26.0, 1.263, "
full|w10|count|long_period_manual_p001|章程|調查,章程,調查,Undirected,26.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,26,1.6407642440398995,2377,8092,,,5.461538461538462,,"26.0, 1.641, "
full|w10|count|long_period_manual_p001|章程|調查局,章程,調查局,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,2.858944414089433,8220,5690,,,3.6666666666666665,,"9.0, 2.859, "
full|w10|count|long_period_manual_p001|章程|諮議局,章程,諮議局,Undirected,48.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,48,0.8069864175142855,879,9776,,,5.875,,"48.0, 0.807, "
full|w10|count|long_period_manual_p001|章程|議員,章程,議員,Undirected,17.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,17,0.0,4322,11169,,,5.294117647058823,,"17.0, 0.000, "
full|w10|count|long_period_manual_p001|章程|議決,章程,議決,Undirected,7.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.9016308131909833,11977,9588,,,6.0,,"7.0, 0.902, "
full|w10|count|long_period_manual_p001|章程|變通,章程,變通,Undirected,9.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,9,1.9190654065270039,8221,7539,,,3.888888888888889,,"9.0, 1.919, "
full|w10|count|long_period_manual_p001|章程|資政院,章程,資政院,Undirected,17.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,17,0.3568516433181379,4323,10583,,,5.352941176470588,,"17.0, 0.357, "
full|w10|count|long_period_manual_p001|章程|辦,章程,辦,Undirected,13.0,1905-07-12,1913-02-22,long_period_manual,long_period_manual_p001,1,full,10,count,7,5always,filtered_pre_zhixian_context,13,0.5345271576639049,5557,10286,,,6.153846153846154,,"13.0, 0.535, "
