token_profile,network_window,period_set_id,period_id,unit_type,pair_class,topn,weight_col,min_token_strength,min_neighbor_count,focus_a_norm,focus_a_label,focus_b_norm,focus_b_label,direct_strength,p_b_given_a,p_a_given_b,weighted_jaccard,jaccard,cosine,shared_neighbor_count,shared_neighbors,a_strength,b_strength,a_neighbor_count,b_neighbor_count,a_used_neighbor_count,b_used_neighbor_count,support_status,support_notes
full,5,global_all,global_all_p000,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0032842964587,0.00381027460255,0.00283092541976,0.267559272646,0.388888888889,0.422565494646,56,實行; 籌備; 國; 政府; 國家; 基礎; 中國; 民主; 政治; 人民; 國會; 地方自治; 我國; 不能; 預備; 人; 兩; 組織; 前途; 內閣,15222,20488,200,305,100,100,ok,
full,5,global_all,global_all_p000,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0025780138831,0.00604388385232,0.00109964978545,0.183819512608,0.333333333333,0.31728974695,50,國; 國會; 政府; 國家; 人民; 人; 不能; 組織; 主張; 實行; 問題; 兩; 成立; 省; 法律; 機關; 新; 議會; 國民; 中國,15222,83663,200,902,100,100,ok,
full,5,global_all,global_all_p000,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.127196988594,0.204819277108,0.232051694037,34,國民; 國會; 政府; 人; 不能; 開; 國; 人民; 自治; 兩; 組織; 主張; 問題; 國家; 北京; 成立; 省; 機關; 中國; 新,15222,9719,200,171,100,100,ok,
full,5,global_all,global_all_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00502396766406,0.010152284264,0.00248616473232,0.222116786082,0.315789473684,0.357255956641,48,國; 省; 政府; 國家; 問題; 人民; 國會; 成立; 國民大會; 人; 不能; 組織; 新; 實行; 實施; 主張; 施行; 兩; 完成; 機關,20488,83663,305,902,100,100,ok,
full,5,global_all,global_all_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.160222020589,0.234567901235,0.277498214478,38,進行; 完成; 省; 政府; 問題; 國會; 兩; 國; 北京; 人民; 組織; 國民大會; 不能; 人; 成立; 國民; 新; 自治; 機關; 開,20488,9719,305,171,100,100,ok,
full,5,global_all,global_all_p000,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00638254492199,0.00217539414078,0.0187262063998,0.263781525503,0.369863013699,0.591747019883,54,國會; 問題; 省; 政府; 新; 選舉; 人; 國; 主張; 議員; 人民; 總統; 國民大會; 制定; 規定; 討論; 公布; 不能; 組織; 成立,83663,9719,902,171,100,100,ok,
full,5,global_all,global_all_p000,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.0032842964587,0.00381027460255,0.00283092541976,0.260236113265,0.27806122449,0.430689674634,109,實行; 籌備; 國; 政府; 國家; 基礎; 中國; 民主; 政治; 人民; 國會; 地方自治; 我國; 不能; 預備; 人; 兩; 組織; 前途; 內閣,15222,20488,200,305,198,303,ok,
full,5,global_all,global_all_p000,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0.0025780138831,0.00604388385232,0.00109964978545,0.170382453818,0.143899895725,0.342104627556,138,國; 國會; 政府; 國家; 人民; 人; 不能; 組織; 主張; 實行; 問題; 兩; 成立; 省; 法律; 機關; 新; 議會; 國民; 中國,15222,83663,200,902,198,899,ok,
full,5,global_all,global_all_p000,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.129496013129,0.17571884984,0.241875835265,55,國民; 國會; 政府; 人; 不能; 開; 國; 人民; 自治; 兩; 組織; 主張; 問題; 國家; 北京; 成立; 省; 機關; 中國; 新,15222,9719,200,171,198,170,ok,
full,5,global_all,global_all_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00502396766406,0.010152284264,0.00248616473232,0.237904044889,0.210473313192,0.417624532837,209,國; 省; 政府; 國家; 問題; 人民; 國會; 成立; 國民大會; 人; 不能; 組織; 新; 實行; 實施; 主張; 施行; 兩; 完成; 機關,20488,83663,305,902,303,899,ok,
full,5,global_all,global_all_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.180407632442,0.225388601036,0.310066492606,87,進行; 完成; 省; 政府; 問題; 國會; 兩; 國; 北京; 人民; 組織; 國民大會; 不能; 人; 成立; 國民; 新; 自治; 機關; 開,20488,9719,305,171,303,170,ok,
full,5,global_all,global_all_p000,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00638254492199,0.00217539414078,0.0187262063998,0.246839468209,0.159436008677,0.613508486578,147,國會; 問題; 省; 政府; 新; 選舉; 人; 國; 主張; 議員; 人民; 總統; 國民大會; 制定; 規定; 討論; 公布; 不能; 組織; 成立,83663,9719,902,171,899,170,ok,
regex-only,10,global_all,global_all_p000,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.00601599548206,0.00869823363515,0.0041608679599,0.17710400381,0.333333333333,0.276294655952,10,政府; 實行; 籌備; 國; 自治; 政治; 地方; 人民; 內閣; 國家,33685,70418,421,836,20,20,ok,
regex-only,10,global_all,global_all_p000,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00345521427798,0.00958883776161,0.00124504199608,0.11828161035,0.176470588235,0.280825122579,6,國會; 政府; 國; 人; 人民; 國家,33685,259429,421,2031,20,20,ok,
regex-only,10,global_all,global_all_p000,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0900609483456,0.111111111111,0.200201582714,4,國民; 國會; 政府; 人,33685,24061,421,331,20,20,ok,
regex-only,10,global_all,global_all_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00477948842438,0.00917379079213,0.00249008399215,0.110331247408,0.142857142857,0.15027664907,5,政府; 國; 省; 人民; 國家,70418,259429,836,2031,20,20,ok,
regex-only,10,global_all,global_all_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0.00131188292716,0.0007668493851,0.00224429574831,0.0495444138176,0.0526315789474,0.0744421722716,2,省; 政府,70418,24061,836,331,20,20,ok,
regex-only,10,global_all,global_all_p000,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00878402115607,0.00267510571293,0.028843356469,0.258839488835,0.333333333333,0.626740541327,10,會議; 國會; 政府; 問題; 省; 人; 新; 議員; 兩; 選舉,259429,24061,2031,331,20,20,ok,
regex-only,10,global_all,global_all_p000,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.00601599548206,0.00869823363515,0.0041608679599,0.229926910943,0.333333333333,0.365820546334,25,政府; 實行; 籌備; 國; 自治; 大臣; 政治; 地方; 省; 人民; 內閣; 民主; 國家; 兩; 中國; 人; 國民; 開; 諮議局; 國會,33685,70418,421,836,50,50,ok,
regex-only,10,global_all,global_all_p000,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00345521427798,0.00958883776161,0.00124504199608,0.158272894055,0.234567901235,0.347599233786,19,國會; 政府; 國; 人; 人民; 省; 兩; 國家; 組織; 國民; 不能; 開; 中國; 政治; 北京; 地方; 日本; 制度; 機關,33685,259429,421,2031,50,50,ok,
regex-only,10,global_all,global_all_p000,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.128322109419,0.162790697674,0.280186234856,14,國民; 國會; 政府; 人; 省; 國; 自治; 不能; 人民; 兩; 開; 組織; 北京; 機關,33685,24061,421,331,50,50,ok,
regex-only,10,global_all,global_all_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00477948842438,0.00917379079213,0.00249008399215,0.216515255192,0.298701298701,0.318772717921,23,政府; 國; 省; 人民; 會議; 國家; 兩; 人; 國會; 新; 國民; 議員; 開; 成立; 問題; 組織; 選舉; 中國; 不能; 政治,70418,259429,836,2031,50,50,ok,
regex-only,10,global_all,global_all_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0.00131188292716,0.0007668493851,0.00224429574831,0.180825143614,0.282051282051,0.299988918981,22,省; 政府; 北京; 國; 自治; 人民; 會議; 兩; 人; 成立; 完成; 進行; 國民; 開; 國會; 新; 議員; 問題; 組織; 選舉,70418,24061,836,331,50,50,ok,
regex-only,10,global_all,global_all_p000,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00878402115607,0.00267510571293,0.028843356469,0.374373355336,0.515151515152,0.754108834962,34,會議; 國會; 政府; 問題; 省; 人; 新; 議員; 兩; 國; 選舉; 人民; 委員會; 總統; 制定; 主張; 起草; 代表; 討論; 組織,259429,24061,2031,331,50,50,ok,
regex-only,10,global_all,global_all_p000,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.00601599548206,0.00869823363515,0.0041608679599,0.275244998367,0.379310344828,0.427693947062,55,政府; 實行; 籌備; 國; 自治; 大臣; 政治; 地方; 省; 人民; 內閣; 民主; 國家; 兩; 中國; 人; 國民; 開; 諮議局; 國會,33685,70418,421,836,100,100,ok,
regex-only,10,global_all,global_all_p000,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00345521427798,0.00958883776161,0.00124504199608,0.206274760142,0.290322580645,0.424723752689,45,國會; 政府; 國; 人; 人民; 省; 兩; 國家; 組織; 國民; 不能; 新; 開; 問題; 中國; 成立; 法律; 主張; 議會; 政治,33685,259429,421,2031,100,100,ok,
regex-only,10,global_all,global_all_p000,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.165278366006,0.219512195122,0.361740827595,36,國民; 國會; 政府; 人; 省; 國; 自治; 不能; 人民; 兩; 開; 組織; 北京; 機關; 新; 問題; 成立; 國家; 政治; 權,33685,24061,421,331,100,100,ok,
regex-only,10,global_all,global_all_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00477948842438,0.00917379079213,0.00249008399215,0.233014588127,0.290322580645,0.370017130002,45,政府; 國; 省; 人民; 會議; 國家; 兩; 人; 國會; 新; 國民; 議員; 開; 成立; 問題; 組織; 選舉; 中國; 不能; 政治,70418,259429,836,2031,100,100,ok,
regex-only,10,global_all,global_all_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0.00131188292716,0.0007668493851,0.00224429574831,0.194895535585,0.26582278481,0.334598077484,42,省; 政府; 北京; 國; 自治; 人民; 會議; 兩; 人; 成立; 完成; 進行; 國民; 開; 國會; 新; 議員; 問題; 組織; 選舉,70418,24061,836,331,100,100,ok,
regex-only,10,global_all,global_all_p000,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00878402115607,0.00267510571293,0.028843356469,0.384017067206,0.481481481481,0.770953019843,65,會議; 國會; 政府; 問題; 省; 人; 新; 議員; 兩; 國; 選舉; 人民; 委員會; 總統; 制定; 主張; 起草; 代表; 討論; 組織,259429,24061,2031,331,100,100,ok,
regex-only,10,global_all,global_all_p000,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0.00601599548206,0.00869823363515,0.0041608679599,0.309508890379,0.339037433155,0.48039454144,317,政府; 實行; 籌備; 國; 自治; 大臣; 政治; 地方; 省; 人民; 內閣; 民主; 國家; 兩; 中國; 人; 國民; 開; 諮議局; 國會,33685,70418,421,836,419,833,ok,
regex-only,10,global_all,global_all_p000,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0.00345521427798,0.00958883776161,0.00124504199608,0.219131912772,0.163022813688,0.476976041814,343,國會; 政府; 國; 人; 人民; 省; 兩; 國家; 組織; 國民; 不能; 新; 開; 問題; 中國; 成立; 法律; 主張; 議會; 政治,33685,259429,421,2031,419,2028,ok,
regex-only,10,global_all,global_all_p000,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.192503900842,0.252931323283,0.396072466418,151,國民; 國會; 政府; 人; 省; 國; 自治; 不能; 人民; 兩; 開; 組織; 北京; 機關; 新; 問題; 成立; 國家; 政治; 權,33685,24061,421,331,419,329,ok,
regex-only,10,global_all,global_all_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0.00477948842438,0.00917379079213,0.00249008399215,0.294139977766,0.264809902741,0.4736249548,599,政府; 國; 省; 人民; 會議; 國家; 兩; 人; 國會; 新; 國民; 議員; 開; 成立; 問題; 組織; 選舉; 中國; 不能; 政治,70418,259429,836,2031,833,2028,ok,
regex-only,10,global_all,global_all_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0.00131188292716,0.0007668493851,0.00224429574831,0.234548911637,0.245444801715,0.405328763085,229,省; 政府; 北京; 國; 自治; 人民; 會議; 兩; 人; 成立; 完成; 進行; 國民; 開; 國會; 新; 議員; 問題; 組織; 選舉,70418,24061,836,331,833,329,ok,
regex-only,10,global_all,global_all_p000,core,intra,0,joint_count,30,10,xianfa,憲法,zhixian,制憲,0.00878402115607,0.00267510571293,0.028843356469,0.346470164454,0.154826065654,0.796311331815,316,會議; 國會; 政府; 問題; 省; 人; 新; 議員; 兩; 國; 選舉; 人民; 委員會; 總統; 制定; 主張; 起草; 代表; 討論; 組織,259429,24061,2031,331,2028,329,ok,
regex-only,1,global_all,global_all_p000,core,intra,20,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.0852017272366,0.142857142857,0.072671185864,5,籌備; 實行; 民主; 前途; 基礎,4911,9400,48,100,20,20,ok,
regex-only,1,global_all,global_all_p000,core,cross,20,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0119098257402,0.025641025641,0.0139210365106,1,國,4911,24757,48,268,20,20,ok,
regex-only,1,global_all,global_all_p000,core,cross,20,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0248487378717,0.025641025641,0.0375635995933,1,國民,4911,2830,48,51,20,20,ok,
regex-only,1,global_all,global_all_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0,0,0,0,,9400,24757,100,268,20,20,ok,
regex-only,1,global_all,global_all_p000,core,cross,20,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0158164650874,0.0526315789474,0.00735551173697,2,完成; 進行,9400,2830,100,51,20,20,ok,
regex-only,1,global_all,global_all_p000,core,intra,20,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0.0976335699918,0.0810810810811,0.274426421302,3,會議; 問題; 省,24757,2830,268,51,20,20,ok,
regex-only,1,global_all,global_all_p000,core,intra,50,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.106915498404,0.19512195122,0.100754074583,16,籌備; 實行; 民主; 前途; 基礎; 事宜; 預備; 國; 問題; 中國; 政府; 公會; 日本; 反對; 成立; 諭旨,4911,9400,48,100,48,50,ok,
regex-only,1,global_all,global_all_p000,core,cross,50,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0369362050278,0.101123595506,0.0322266216939,9,國; 日本; 問題; 實行; 中國; 頒布; 組織; 宣布; 成立,4911,24757,48,268,48,50,ok,
regex-only,1,global_all,global_all_p000,core,cross,50,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0365656947268,0.0652173913043,0.0483061290079,6,國民; 前途; 問題; 籌備; 主張; 組織,4911,2830,48,51,48,50,ok,
regex-only,1,global_all,global_all_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.0460762641687,0.123595505618,0.0326600909685,11,完成; 實施; 問題; 研究會; 成立; 國; 實行; 中國; 施行; 日本; 促成,9400,24757,100,268,50,50,ok,
regex-only,1,global_all,global_all_p000,core,cross,50,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.034402235492,0.0752688172043,0.0247431232321,7,完成; 籌備處; 前途; 進行; 問題; 籌備; 促成,9400,2830,100,51,50,50,ok,
regex-only,1,global_all,global_all_p000,core,intra,50,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0.100739476495,0.111111111111,0.284652999508,10,會議; 問題; 省; 完成; 委員會; 印度; 選舉; 國會; 組織; 促成,24757,2830,268,51,50,50,ok,
regex-only,1,global_all,global_all_p000,core,intra,100,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.112295166842,0.20325203252,0.103800647249,25,籌備; 實行; 民主; 前途; 基礎; 事宜; 預備; 國; 問題; 中國; 政府; 公會; 日本; 反對; 成立; 諭旨; 共和; 時代; 精神; 我國,4911,9400,48,100,48,100,ok,
regex-only,1,global_all,global_all_p000,core,cross,100,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0490900205228,0.129770992366,0.0402709549654,17,國; 日本; 問題; 實行; 中國; 頒布; 組織; 宣布; 我國; 民主; 共和; 成立; 國家; 反對; 政府; 主張; 精神,4911,24757,48,268,48,100,ok,
regex-only,1,global_all,global_all_p000,core,cross,100,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0364652554897,0.0645161290323,0.0482896925743,6,國民; 前途; 問題; 籌備; 主張; 組織,4911,2830,48,51,48,51,ok,
regex-only,1,global_all,global_all_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.0728308790084,0.197604790419,0.04572448185,33,完成; 實施; 問題; 研究會; 成立; 國; 實行; 中國; 施行; 日本; 促成; 民主; 擁護; 大臣; 英國; 反對; 政府; 共和; 印度; 精神,9400,24757,100,268,100,100,ok,
regex-only,1,global_all,global_all_p000,core,cross,100,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0400596151756,0.0942028985507,0.0296054427785,13,完成; 籌備處; 前途; 進行; 問題; 籌備; 促成; 運動; 印度; 省; 破壞; 會議; 組織,9400,2830,100,51,100,51,ok,
regex-only,1,global_all,global_all_p000,core,intra,100,joint_count,30,10,xianfa,憲法,zhixian,制憲,0,0,0,0.100741378033,0.110294117647,0.296513390833,15,會議; 問題; 省; 完成; 委員會; 印度; 選舉; 國會; 組織; 促成; 議會; 破壞; 主張; 江蘇省; 南京,24757,2830,268,51,100,51,ok,
regex-only,1,global_all,global_all_p000,core,intra,0,joint_count,30,10,lixian,立憲,xianzheng,憲政,0,0,0,0.112295166842,0.20325203252,0.103800647249,25,籌備; 實行; 民主; 前途; 基礎; 事宜; 預備; 國; 問題; 中國; 政府; 公會; 日本; 反對; 成立; 諭旨; 共和; 時代; 精神; 我國,4911,9400,48,100,48,100,ok,
regex-only,1,global_all,global_all_p000,core,cross,0,joint_count,30,10,lixian,立憲,xianfa,憲法,0,0,0,0.0517185903241,0.0972222222222,0.0450312584954,28,國; 日本; 問題; 實行; 中國; 頒布; 組織; 宣布; 我國; 民主; 共和; 成立; 國家; 反對; 政府; 主張; 精神; 不能; 慶祝; 舉行,4911,24757,48,268,48,268,ok,
regex-only,1,global_all,global_all_p000,core,cross,0,joint_count,30,10,lixian,立憲,zhixian,制憲,0,0,0,0.0364652554897,0.0645161290323,0.0482896925743,6,國民; 前途; 問題; 籌備; 主張; 組織,4911,2830,48,51,48,51,ok,
regex-only,1,global_all,global_all_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,xianfa,憲法,0,0,0,0.0765112068831,0.153605015674,0.0480209398383,49,完成; 實施; 問題; 研究會; 成立; 國; 實行; 中國; 施行; 日本; 促成; 民主; 擁護; 大臣; 英國; 反對; 政府; 共和; 印度; 精神,9400,24757,100,268,100,268,ok,
regex-only,1,global_all,global_all_p000,core,cross,0,joint_count,30,10,xianzheng,憲政,zhixian,制憲,0,0,0,0.0400596151756,0.0942028985507,0.0296054427785,13,完成; 籌備處; 前途; 進行; 問題; 籌備; 促成; 運動; 印度; 省; 破壞; 會議; 組織,9400,2830,100,51,100,51,ok,
